Internal.Interview.Numbers,A.Quiet.Place.Part.II,Mulan,My.Spy,Saint.Maud,The.New.Mutants,The.High.Note,Scoob.,The.SpongeBob.Movie..Sponge.on.the.Run,Antebellum,Antlers,Black.Widow,Run,Spiral,The.Woman.in.the.Window,Irresistible,The.Green.Knight,Wonder.Woman.1984,Candyman,Greyhound,Soul,Minions..The.Rise.of.Gru,In.the.Heights,Top.Gun..Maverick,Free.Guy,Ghostbusters..Afterlife,Tenet,Jungle.Cruise,Morbius,Peter.Rabbit.2..The.Runaway,Connected,The.King.s.Man,Respect,No.Time.to.Die,Fast...Furious.9,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9
128666703,0.140626133,0.003005995,0.005506445,0.009037605,0.00066861,0.005035363,0.000109626,3.49E-05,0.001638456,0.003512285,0.01489892,0.003461763,0.006954777,0.279021511,0.00678491,0.008603037,0.001528036,0.046222532,0.004404505,0.00418539,0.007906971,0.00774626,0.001120943,0.002656111,0.252196576,0.01046011,0.099719086,0.008259286,0.019242693,0.004056738,0.007530996,0.007239466,0.014146624,0.012477357,1,3,2,6,7,4,5
128666864,0.001626163,0.00037095,0.001079283,0.000142972,0.031909539,5.39E-05,0.029166523,0.003291129,0.000135693,0.000131896,0.002538822,0.00034791,0.000212414,0.000576227,0.001120156,0.000228277,0.573687975,0.000496654,0.000332002,2.13E-05,0.001349681,0.000523967,0.009398402,0.000366832,0.037792155,5.90E-05,0.003154784,0.000218968,0.00392091,0.000190275,0.000379472,0.000582415,0.02421253,0.270380741,1,1,4,4,4,2,8
128668292,0.003216022,0.181473626,0.001493337,0.000469655,0.008668135,8.71E-05,0.10009885,0.003162466,0.000235187,0.000791458,0.058218979,0.000814402,0.000843437,0.001816309,0.000367223,0.009473384,0.030924239,7.09E-05,0.000277376,0.000827773,0.059019712,0.000618307,0.003205522,0.000218183,0.012097085,0.000843909,0.191682225,0.013657207,0.311737887,0.000660708,0.001253063,0.000612615,0.000166558,0.000897133,1,3,2,6,7,4,5
128668920,0.001136814,0.036342123,0.004086512,0.001408561,0.01524971,0.000189324,0.01529025,2.21E-05,0.002996148,0.002773014,0.463025447,0.003570273,0.002616687,0.015091987,0.001288018,0.092340854,0.195817856,0.052465206,0.002097091,0.014277679,0.000284924,0.037656076,0.000257444,0.001257915,0.010619576,0.003879778,0.0020037,0.006447689,7.96E-05,0.002437491,0.007446737,0.002568166,0.00292402,5.12E-05,1,1,4,4,4,5,6
128669184,0.000217017,0.0001411,0.000518223,0.000436572,0.000395733,0.002420305,0.057074772,0.223863724,0.001744741,0.000285308,1.35E-05,0.000456189,7.81E-05,0.00046075,0.000288235,0.007776575,4.80E-06,0.005295515,0.000854478,0.001134766,0.019304918,7.04E-05,0.026719755,0.00040516,0.0019769,0.000147208,0.004619398,0.000244381,0.00699621,0.000793581,0.001113452,0.000724339,0.008234933,0.625188916,3,2,5,5,5,1,4
128669721,0.002947094,0.117943947,0.016489942,0.000818111,0.008571829,0.005187442,0.009528784,0.007824849,0.004915542,0.001277353,0.102387207,0.023610333,0.045666507,0.003063436,0.004230654,0.002595647,0.000572676,0.036352607,0.002765685,0.152105775,0.229698984,0.005051829,0.003105589,0.006049082,0.000797425,0.000456804,0.113011322,0.00670482,0.000259239,0.013542871,0.001484045,0.055373843,0.007032162,0.008576566,1,3,2,6,7,4,5
128670226,0.191022228,0.253789656,0.000697124,0.001553788,0.00217198,0.001928411,0.003938729,0.004332427,0.040985928,0.009184945,0.010701025,0.002222007,0.001767102,0.000427829,0.001941591,0.001959204,7.91E-05,0.010788477,0.00057841,0.00652296,0.009443123,0.000939696,0.00542275,0.000556732,0.010477986,0.000300671,0.021670712,0.000439852,0.272601377,0.002733404,0.001262131,0.001428411,0.001476065,0.12465415,1,3,2,6,7,4,5
128670599,0.000457995,1.71E-05,0.000319269,0.000235566,0.058205667,0.000770585,0.034877586,0.017062728,0.00042848,0.000651196,0.259845733,0.001418686,0.001454034,0.000227755,0.000134311,0.001822126,0.558984925,0.003454203,0.000471434,0.003850945,1.88E-05,0.000194427,0.014574829,0.002684495,0.000673967,0.000545845,5.95E-05,0.001286978,7.10E-05,0.000324235,0.001463044,0.000482825,0.005486366,0.027443308,1,1,4,4,4,2,8
128670721,0.004792988,0.006495656,0.000122768,2.58E-05,0.000941422,3.17E-05,8.25E-06,3.19E-05,2.72E-05,4.73E-05,0.001230491,1.14E-05,3.01E-05,5.89E-06,2.68E-05,0.000354242,0.047246132,0.00105918,2.42E-05,4.61E-05,6.08E-05,4.60E-05,0.006162607,0.000232499,0.000512945,7.76E-05,0.003305298,6.65E-05,0.000563138,2.92E-05,0.000575378,3.03E-05,0.00153499,0.924243161,3,2,5,5,5,1,4
128672675,0.000130215,0.013248753,0.020483562,0.012151583,0.017663663,0.030173519,0.002304581,0.003562583,0.011349379,0.001164245,0.013074123,0.027596677,0.006381297,0.00396695,0.011397414,0.035076778,0.060966005,0.006990431,0.008882952,0.007039895,0.009607462,0.006621951,0.015272108,0.010081547,0.224850044,0.002093552,0.013715664,0.002658293,0.025101758,0.001563935,0.010811784,0.038182841,0.294162613,0.051671845,1,3,2,6,7,4,5
128673517,0.014527968,0.066330978,0.016085765,0.001935202,0.111147006,0.005104027,0.092970656,0.008371661,0.091047926,0.011374906,0.157051301,0.009644102,0.00373537,0.022281543,0.00649175,0.012688083,0.0484002,0.002239497,0.000879363,0.000879563,0.044154186,0.001225271,0.000832639,0.10165751,0.104429301,0.004520026,0.020334309,0.004074801,0.012473219,0.005281286,0.006931367,0.004925666,0.005725088,0.000248464,1,3,2,6,7,4,5
128674429,0.076468624,0.000704404,0.002864997,0.001273055,0.004502987,0.003394509,0.054820728,0.319762501,0.000302504,0.009405693,0.108184635,0.001766032,0.002677254,0.002052819,0.006046722,0.002262498,0.00779935,0.000112054,0.013988519,0.001196774,0.035597703,0.002849234,7.35E-05,0.006141178,0.279364411,0.004586338,0.015825298,0.002414115,0.002230058,0.009602748,0.000628233,0.002299859,0.018529798,0.000270851,1,3,3,3,3,3,7
128675175,7.85E-05,0.00011946,0.00111916,0.000502042,0.035906144,0.000580131,0.340091189,0.018638788,8.53E-05,0.000141919,0.046727135,0.000643742,0.001096077,0.000806925,0.000489191,0.00103306,0.017893994,0.001473697,0.002228017,0.001913069,0.004520695,0.000322368,5.71E-05,0.002630052,0.33072985,0.000143555,0.012567233,0.000956897,0.008669199,0.000862397,0.000206814,0.001239459,6.80E-05,0.16545874,1,3,2,6,7,4,9
128676163,4.27E-06,0.285332452,0.001168978,0.000133903,0.000463783,0.000553781,0.044483617,0.358086816,0.000623508,0.000589467,0.006752528,0.000973554,0.000229188,3.90E-05,0.000420734,0.000700687,0.002622618,3.74E-06,0.000427312,0.039253818,0.187200512,0.001262426,3.14E-05,0.000207375,0.001283864,0.000186799,0.057967993,0.000186323,0.005680875,0.000985401,0.000285221,0.001720709,0.000136545,7.93E-07,1,3,3,3,3,3,7
128676641,0.154552949,0.357406338,0.001298685,1.76E-05,0.000738611,0.000421635,0.000635833,0.000203063,4.69E-05,5.68E-05,0.174806282,0.000130568,0.000349174,0.001350499,0.000881954,4.84E-05,0.045475715,0.010271746,0.00011405,0.007003838,0.012801835,0.001211761,0.000132706,0.001265091,0.01286653,0.000928724,0.002497055,0.001516232,0.001014735,0.000489367,7.78E-05,0.000645122,0.006623472,0.202118897,1,3,2,1,2,7,1
128678736,0.005426043,0.196687511,0.004384041,0.000984539,0.017673281,0.003274902,0.294513036,0.050275741,0.002956937,0.01295182,0.002387758,0.001244627,0.000211868,0.002993604,0.000452789,0.002692297,0.000141928,0.08933313,0.000970914,0.017671199,0.01156464,0.001464228,0.002599989,0.000147952,0.002607964,0.000683919,0.002415801,0.00107532,0.080155633,0.004030195,0.000581938,0.001854051,0.00254681,0.181043594,1,3,2,6,7,4,9
128681067,0.770494229,0.058466274,0.000322563,5.90E-05,0.001695803,0.000386774,0.000478271,0.077512667,0.000181683,0.000128591,0.001134718,0.000141752,5.43E-05,0.001104414,0.00021159,0.000339465,0.005789517,0.009677839,0.000163037,8.55E-05,0.001906396,0.000514247,0.007910242,0.000434969,0.005607633,0.000343127,0.000260703,0.000171795,0.040211426,0.000182438,0.000829399,0.000110061,0.000283321,0.012806302,2,4,1,2,1,6,3
128683177,0.000133223,0.117195724,0.00431112,0.000265593,0.003454639,0.00368236,0.450703788,2.26E-05,0.000511162,0.000361795,0.001099719,0.001031675,0.000620569,0.000516647,0.001485783,0.000390828,0.012909445,0.126801797,0.001449392,0.04507338,0.014311498,0.002321445,0.007874727,0.00022636,0.0872564,0.000196261,0.02814669,6.49E-05,0.008347251,0.002386958,0.000938814,0.003882371,0.009402843,0.06262219,1,3,2,6,7,4,9
128690197,0.004606058,0.013227213,0.001955937,0.006534747,0.03656144,0.011659688,0.001977286,0.465258395,0.024125632,0.00853544,0.006200504,0.012020002,0.006503624,0.000626426,0.006230956,0.017366324,0.001957198,0.033621383,0.007853385,0.013521021,0.047469677,0.003223256,0.054958718,0.003222718,0.002638959,0.067600781,0.008522156,0.031303387,0.000575646,0.008341748,0.009262111,0.005347486,0.075481643,0.001709055,1,3,3,3,3,3,7
128691731,0.0418922,0.624877824,0.001508122,5.89E-05,0.014834377,8.15E-05,0.00084883,0.001849816,7.16E-05,0.000315476,0.012950018,0.000113497,0.00014703,0.000820739,0.000395424,0.000616353,0.060915477,0.001116759,8.04E-05,7.92E-05,0.065264081,0.000280036,0.105359356,0.00053241,0.012474885,0.000154733,0.014818531,0.000590479,0.006364172,0.000270142,0.000902687,9.78E-05,8.56E-05,0.029231669,1,3,2,1,2,7,1
128693386,0.010588616,0.054217298,0.000149206,5.62E-06,0.00022486,0.000125673,0.030669605,0.007601402,4.94E-05,3.31E-05,0.000644546,0.000333099,4.29E-05,0.000526896,0.000130525,3.71E-05,4.14E-05,7.71E-05,7.27E-05,8.28E-05,0.017044087,1.95E-05,0.0054189,0.000120683,0.011961229,7.78E-06,0.000941621,4.96E-06,0.00068764,9.25E-05,0.000155309,0.00025838,0.001344321,0.856289191,3,2,5,5,5,1,4
128694565,0.65846351,0.001325803,0.002529671,9.40E-05,0.001705886,0.000439107,0.002487798,0.007898711,9.10E-05,3.48E-05,0.003317087,0.000210143,7.36E-05,0.028087186,0.000385773,0.000959657,0.049877234,0.002072612,0.00039984,7.36E-05,0.148586937,0.000302025,0.015307775,0.000104446,0.00880186,2.15E-05,0.000214485,0.000103232,0.008991409,7.39E-05,0.000131379,9.95E-05,0.013001518,0.043732889,2,4,1,2,1,6,3
128695099,4.88E-05,0.001840863,0.001728496,9.98E-05,0.165300215,0.000114603,0.003938063,0.001653087,5.70E-05,7.51E-05,0.19263127,0.001012152,0.000397692,0.000542951,0.000157552,0.001749008,0.564752988,0.000419818,0.001044871,0.000145678,0.006729044,0.000177098,0.001794638,0.001085933,0.003754133,0.000138044,0.006920115,0.020129799,6.55E-06,0.000273651,0.015730406,4.16E-05,0.00510426,0.000404625,1,1,4,4,4,2,8
128695578,0.0001008,0.024473491,0.00013931,4.08E-05,0.002372873,0.000100795,0.023584046,0.140489812,5.49E-05,5.18E-05,0.002645303,0.000231808,0.000143246,0.000281195,6.12E-05,0.000157078,0.003799257,0.003375472,0.000218923,0.001688504,0.175721836,3.41E-05,0.021835501,0.000132237,0.004178801,1.15E-05,0.001490576,0.000247671,0.002345174,8.51E-05,0.000130891,9.82E-05,0.000191763,0.589485981,3,2,5,5,5,1,4
128696794,0.000896583,0.000714002,0.129622244,0.00057413,0.002220712,0.00129807,0.053594885,0.013866076,0.000634859,0.000523258,0.031087069,0.002574031,0.000959884,0.003452655,0.001111196,0.012658364,0.386029652,0.005552711,0.003142975,0.001609315,0.008426309,0.000805411,0.110390252,0.002028553,0.193168141,0.000348892,0.00690235,8.87E-05,0.019595076,0.000376915,0.000344134,0.00151554,0.002249257,0.001637838,1,1,4,4,4,2,8
128698074,0.00102638,0.448790243,0.00173096,0.000629647,0.003263452,0.001061052,0.000165142,0.018094214,0.000838415,0.000696689,0.064015594,0.002719764,0.00097593,0.008973261,0.001094655,0.005631973,0.124372567,9.83E-06,0.001693548,0.001633081,0.01128894,0.002787349,0.037668148,0.000649816,0.008125503,0.000358591,0.000423114,0.000662756,0.000562958,0.001124851,0.008862079,0.000854961,0.239186645,2.79E-05,1,3,2,1,2,7,1
128699258,0.184330681,0.015051541,0.017182722,0.001115423,0.022360087,0.006286103,8.08E-05,6.43E-05,0.061094519,0.009628761,0.020517668,0.027872684,0.012571,0.001251146,0.020193277,0.003628578,0.008299687,0.026897476,0.010414085,0.045920614,0.081196196,0.003319651,0.054057619,0.004986947,0.000658914,0.008607929,0.134891169,0.025382668,0.000176525,0.074463716,0.001134094,0.047850703,0.012168111,0.056344565,1,3,2,6,7,4,5
128701277,3.20E-05,0.000402064,0.001266814,0.000853272,0.010702935,0.001183871,0.010045038,0.764412407,5.85E-05,0.000358092,0.023341419,0.004059133,0.002182122,0.013924077,0.000798425,0.002473832,0.000573474,0.019674755,8.96E-05,0.033191898,0.084832035,0.000631563,3.29E-05,0.00014926,0.009186703,0.000387416,0.001753281,0.000880616,0.001508131,0.002421499,0.000814404,0.004175839,0.000812383,0.002790243,1,3,3,3,3,3,7
128704722,0.012029943,0.048616928,0.049951209,0.011351631,0.19803147,0.008193765,0.030380493,0.000453904,0.003514944,0.00802232,0.022742366,0.006690932,0.016063699,0.011332217,0.001998659,0.006993622,0.000931594,0.003002484,0.006416982,0.28904305,0.036324519,0.011175918,0.000100931,0.004957098,0.042648902,0.005215964,0.051437843,0.005335781,0.000874128,0.010264026,0.055954103,0.010411413,0.023643125,0.005894038,1,3,2,6,7,4,5
128706271,0.005362635,0.105352456,0.003095027,0.001048044,0.033100171,0.001208162,0.009820773,0.011930806,0.004327189,0.002843741,0.000805531,0.000851897,0.000340687,0.000592718,0.000459675,0.003588215,0.005379488,0.004838568,0.001665237,0.002979068,0.345470735,0.001231005,0.000823955,0.000478968,0.004211743,0.000718954,0.00686412,0.000950774,0.43545079,0.000942746,0.000831246,0.000157225,0.002151067,0.000126583,1,3,2,6,7,4,5
128707324,0.002146227,0.009568765,0.000157413,2.54E-05,0.003355054,2.92E-05,8.94E-05,3.03E-05,2.83E-05,7.62E-05,0.099609009,0.000176349,0.000165715,0.000679427,7.64E-05,0.000494006,0.59997273,0.000147351,0.000103985,0.000198858,0.000263733,7.12E-05,0.089962397,0.000100456,0.002505408,6.17E-05,0.001485076,0.001864893,2.16E-06,5.72E-05,0.001361469,3.62E-05,0.158162278,0.02693579,1,1,4,4,4,2,8
128710743,0.10511267,0.407073549,6.74E-05,7.10E-05,0.000809291,4.37E-05,0.043641137,0.016250824,9.84E-05,1.76E-05,0.048939563,6.06E-05,9.69E-05,0.001055175,0.000199232,0.000271608,0.3473161,0.000756654,8.60E-05,0.00409391,0.012300428,0.000286409,0.003830571,9.24E-05,0.001272576,3.49E-05,0.000301028,0.000276144,0.001198641,0.000196671,0.000521836,9.22E-05,0.000148717,0.003386027,1,1,4,4,4,2,8
128710755,3.17E-07,0.001699766,9.56E-05,3.28E-06,8.67E-05,5.58E-05,0.076816019,0.851633509,3.57E-06,1.81E-05,4.56E-06,3.49E-05,2.01E-05,7.22E-06,3.18E-05,4.78E-05,0.000446387,8.87E-05,0.000347814,6.92E-05,0.034664046,1.00E-05,0.001633388,7.05E-05,0.000825238,1.23E-05,0.000563966,1.55E-05,0.0057686,3.03E-05,1.47E-05,0.000138603,1.52E-06,0.024740077,1,3,3,3,3,3,7
128711875,0.384171419,0.004152391,0.002502557,0.000640194,0.255561225,0.001201577,0.012671911,0.002319789,0.001279583,0.000384108,0.191230355,0.001482426,0.013535626,0.00305684,0.000770657,0.005232214,0.007229399,0.016182714,6.25E-05,0.000436192,5.79E-05,0.022802274,0.00181841,0.025516216,0.014592503,0.000440994,0.000676966,0.003232583,0.000378109,0.002454232,0.002279805,0.000884375,0.014259725,0.00650223,2,4,1,2,1,6,3
128712247,0.726654364,0.002798287,0.000534273,0.000175643,0.001093707,0.000257279,0.001207899,0.049161293,0.00096304,0.000544572,0.008623174,0.000244711,8.27E-05,0.00027835,0.000154209,0.000462289,5.04E-05,0.033772763,0.000100769,0.000273979,0.065001804,0.000139203,6.87E-05,0.000108415,0.012522116,0.000141821,0.001036343,9.34E-05,0.002950479,0.000286413,0.000235009,0.000879012,9.86E-05,0.089004898,2,4,1,2,1,6,3
128712869,0.692246662,0.003115038,0.000548232,0.000801904,0.000201386,0.000864823,0.000467018,0.029583171,0.006517545,0.000261309,0.00596968,0.000818706,0.000933398,0.004418045,0.001315178,0.000777661,0.003290953,0.168184983,0.000263048,0.000493794,0.001655792,0.000539013,0.00143351,0.001194012,0.032823455,0.000125313,0.000240245,0.000115014,0.019744335,0.000451078,0.002993922,0.004191539,3.54E-05,0.013384868,2,4,1,2,1,6,3
128713235,0.672815002,3.23E-05,0.000408859,0.002651359,0.000633606,0.00152453,0.000111791,0.158291907,0.007238708,0.000706325,0.000302367,0.003451257,0.002668813,0.023810658,0.003640311,0.001710654,0.02172272,0.002229523,0.003279078,0.041899577,0.000138356,0.018601762,2.00E-05,0.001170556,5.41E-05,0.009816754,0.000909015,0.001303655,3.99E-05,0.002146186,0.004124402,0.01043413,0.00210984,2.08E-06,2,4,1,2,1,6,3
128714917,0.072754979,9.36E-05,0.001508745,0.000223071,9.42E-05,0.000407116,0.007846964,0.277273604,0.00275332,0.000272012,0.00301565,0.000814157,0.000638068,0.008391577,0.00100509,0.001206935,0.033744683,0.020736558,0.000695426,0.000271359,0.005048576,0.000288706,0.009183077,0.004840998,0.03344858,0.000798225,0.000300482,0.00074128,7.78E-05,0.000243353,0.002046018,0.001109903,0.001579206,0.506546674,3,2,5,5,5,1,4
128714933,8.32E-05,0.500281954,0.000568926,3.89E-05,0.000462523,0.000494076,0.031750173,0.002355302,9.87E-05,5.64E-05,0.0214464,7.85E-05,1.41E-05,0.000203415,7.41E-05,0.000276958,0.098307022,7.23E-05,0.000193574,0.000412793,0.313615127,6.47E-05,0.008801449,5.48E-05,0.007062124,4.36E-06,0.000354887,1.45E-05,0.005925691,6.24E-05,0.000173335,0.000140636,6.75E-05,0.00638916,1,3,2,1,2,7,1
128715379,0.000566401,3.97E-05,0.004425033,5.17E-05,0.000164569,0.000693967,7.11E-07,4.01E-07,0.000425958,0.000111958,0.002119765,0.001704876,0.000775227,0.002588456,0.000937859,0.000160614,0.008857858,0.001277859,0.000690123,0.000220894,3.96E-06,0.002988987,0.051292061,0.000111014,0.007103454,0.000441293,7.26E-05,0.000228456,7.80E-06,0.000280143,0.000432765,0.00091719,0.136039513,0.77426695,3,2,5,5,5,1,4
128716899,0.000127762,0.605326909,0.001960314,1.22E-05,0.000280397,1.00E-04,0.00190962,0.002054095,6.00E-05,0.00010388,0.001558923,0.000283898,0.000474213,0.000118837,0.000249598,0.000508731,0.119365837,0.002585788,0.000100741,3.03E-05,0.058672886,0.00022247,0.01961407,0.000189431,0.007254407,2.52E-05,0.012622453,5.12E-05,0.022438315,0.000154468,0.000270766,0.000132103,0.000859748,0.140280516,1,3,2,1,2,7,1
128717343,0.305074177,3.37E-05,0.002522507,0.000389009,0.003072672,0.001368524,0.000158551,2.10E-05,0.00040798,0.000791454,0.015901355,0.004067068,0.002578197,0.026078121,0.001106473,0.004659608,0.000852329,0.01243446,0.001960291,5.14E-06,1.46E-05,0.001082387,0.119949984,0.001769651,0.402219697,0.002024727,0.000186622,0.000371548,2.11E-05,0.000766538,0.017935693,0.000798785,0.013836301,0.05553974,2,4,1,2,1,6,3
128717705,4.83E-05,0.030802356,0.001820888,6.85E-05,0.006946964,0.000745622,0.177562432,0.01128401,0.003931914,0.011439925,0.000320052,0.000297309,0.000318339,8.92E-05,0.000979023,0.000152885,0.001694532,0.002486251,0.000311728,0.000163251,0.050058686,0.000165143,0.000432261,0.000619901,0.005257601,0.000441879,0.001790809,7.90E-05,0.682867015,0.000456857,0.000154689,0.000775599,5.80E-05,0.005379119,1,3,2,6,7,4,9
128718035,0.030722528,0.007410456,0.036744375,0.004360595,0.014390636,0.00653031,0.017165731,0.017007792,0.011306659,0.022385832,0.036971165,0.01391433,0.022298656,0.019483381,0.042896216,0.006197238,0.025868419,0.004923034,0.011415129,0.000657923,0.035178381,0.091343226,0.066585101,0.012736633,0.001382674,0.026847046,0.026221672,0.050407079,0.003996256,0.02916347,0.026049339,0.082302171,0.127174024,0.06796252,1,3,2,6,7,4,5
128718710,0.005770161,0.748460357,0.005138963,0.000140929,5.33E-05,0.001840185,0.000637534,9.47E-06,0.000417641,0.000392638,0.006343171,0.000628156,0.000820554,0.001600358,0.000472437,0.001406136,0.02065406,0.000207754,0.001646204,0.030734678,0.059590562,0.000574129,0.039879822,0.001246422,0.011841298,0.00015554,0.044829458,0.000368286,0.003391727,0.000916402,0.001835284,0.000708763,0.007229871,5.77E-05,1,3,2,1,2,7,1
128719401,2.27E-05,0.00268771,0.005452687,2.13E-05,0.001794935,0.000101684,0.49666011,0.19406949,0.000135787,0.000131041,0.00029675,0.000234493,0.000157823,4.17E-05,0.000128963,0.001860566,0.00032289,0.000125399,7.01E-05,9.10E-05,0.148610764,8.29E-05,0.00058216,0.00114294,0.104424912,3.68E-05,0.019697489,1.80E-05,0.015467671,0.000268981,0.000297265,0.00023141,5.17E-06,0.004726383,1,3,2,6,7,4,9
128719718,0.109532059,0.077510037,0.002267667,0.000146758,0.003061556,0.001825718,0.003767062,0.018068429,0.001234548,0.000284384,0.014582169,0.000597312,0.000405115,0.001591076,0.001036135,0.001312574,0.402922467,1.57E-05,0.00050955,0.004529662,0.275491436,0.000244377,0.023221884,0.000973733,0.000359874,8.63E-05,0.002985622,0.000142101,0.004545408,0.000541256,0.003334643,0.013559343,0.004668476,0.024645514,1,1,4,4,4,2,8
128720888,3.46E-06,0.382049462,0.004693146,0.000684219,0.000585644,0.000938171,0.000810056,7.89E-06,0.00049743,0.001161413,0.00957963,0.000347984,0.001075491,0.000146963,0.003009014,0.007265385,0.536123478,0.000590756,0.002015299,0.001520366,0.000179136,0.002156479,0.000631487,0.000276171,0.000345584,0.000763353,0.00108688,0.001341955,0.016435022,0.000922043,0.002869324,0.001387801,0.011203612,0.007295894,1,1,4,4,4,2,8
128722010,0.654725114,0.000140052,0.002378736,9.76E-05,0.017522251,0.000221601,0.002077533,0.000503058,0.000828665,0.00140815,0.066737333,0.006399005,0.000906335,0.00136844,0.00056311,0.002001812,0.056372618,0.071328875,0.000541057,0.000247981,1.52E-05,0.00129734,0.001872919,0.002829121,0.092392749,0.001066805,0.001316686,0.001045399,7.28E-06,0.00034474,0.001874264,0.00122937,0.007752872,0.000585926,2,4,1,2,1,6,3
